Constituent ID,Gift Amount 17-18,Gift Count 17-18,Gift Amount 16-17,Gift Count 16-17,Gift Amount 15-16,Gift Count 15-16,Gift Amount 14-15,Gift Count 14-15,Gift Amount 13-14,Gift Count 13-14,Gift Amount 12-13,Gift Count 12-13,Gift Amount 11-12,Gift Count 11-12,Gift Amount 10-11,Gift Count 10-11,Gift Amount 09-10,Gift Count 09-10,Gift Amount 08-09,Gift Count 08-09,Lifetime Giving,Appeals in 17-18,Appeals in 16-17,Appeals in 15-16,Appeals in 14-15,Appeals in 13-14,Appeals in 12-13,Appeals in 11-12,Appeals in 10-11,Appeals in 09-10,Appeals in 08-09,Zip Code,Board Member,Business,Captial Campaign Steering Committee,Client,Congregation Group,Congregation,CoC Member,Donor,EECM Staff,Family Foundation,Former CoC Member,Friend,Government,H Event Invitee,Hospital,Keeper,Major Donor,Mid-level Donor,Polititian,Prospect,Vendor,Volunteer,Young Professional,Congregation Affiliation,Email Domain,Spouse?,Primary Phone Area Code
13309,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$10.00 ,1,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$10.00 ,1,0,5,0,0,0,0,0,0,0,07731,,,,,,,,Donor,,,,,,,,,,,,,,,,First Unitarian Church,@gmail.com,,304
13688,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,1,0,1,0,0,0,0,0,0,0,15108,,,,,,,,Donor,,,,,,,,,,,,,,,,,@gmail.com,,304
23715,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,@theellisschool.org,,304
23679,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,,,304
13099,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,1,0,1,0,0,0,0,0,0,0,15211,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,@pitt.edu,,304
23422,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,15232,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,@hotmail.com,,304
12723,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$25.00 ,1,$0.00 ,0,$0.00 ,0,$0.00 ,0,$25.00 ,1,0,2,0,0,0,0,0,0,0,15232,,,,,,,,Donor,,,,,,,,,,,,,,,,,,,304
11935,$0.00 ,0,$250.00 ,1,$0.00 ,0,$40.00 ,1,$250.00 ,1,$254.48 ,3,$0.00 ,0,$210.00 ,2,$0.00 ,0,$0.00 ,0,"$1,004.48 ",2,0,2,0,0,0,4,1,0,0,15232,,,,,,,,Donor,,,,,,,,,,,,,,,,,@comcast.net,y,304
10924,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$20.00 ,1,$0.00 ,0,$20.00 ,1,0,2,0,0,0,4,2,2,0,25302,,,,,,,,Donor,,,,,,,,,,,,,,,,,@verizon.net,,304
21806,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$50.00 ,1,$50.00 ,1,$30.00 ,1,$0.00 ,0,"$1,055.00 ",1,0,2,0,0,0,4,3,4,3,26003,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,,,304
12277,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$75.00 ,1,$0.00 ,0,$0.00 ,0,$75.00 ,1,0,2,0,0,0,4,0,0,0,26032,,,,,,,,Donor,,,,,,,,,,,,,,,,,@gmail.com,,304
22952,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Prospect,,Volunteer,,,@chatham.edu,,305
23416,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,15213,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,,,310
12235,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,1,0,1,0,0,0,4,0,0,0,15217,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,@gmail.com,,310
10619,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$100.00 ,1,$100.00 ,1,$0.00 ,0,$200.00 ,0,0,3,0,0,0,3,2,3,0,90025,,,,,,,,Donor,,,,,,,,,,,,,,,,,@me.com,y,310
22240,$50.00 ,1,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$50.00 ,0,0,0,0,0,0,0,0,0,0,94107,,,,,,,,Donor,,,,,,,,,,,,,,,,,@alumni.princeton.edu,,310
12484,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$25.00 ,1,$0.00 ,0,$0.00 ,0,$0.00 ,0,$25.00 ,1,0,2,0,0,0,1,0,0,0,60614,,,,,,,,Donor,,,,,,,,,,,,,,,,,@us.gt.com,,312
11193,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$30.00 ,1,$0.00 ,0,$30.00 ,1,0,2,0,0,0,4,3,1,0,15212,,,,,,,,,,,,,,,,,,,,,,,Young Professional,,@mac.com,,313
12923,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,1,0,1,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,@gmail.com,,314
13171,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$25.00 ,1,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$25.00 ,1,0,4,0,0,0,0,0,0,0,63130,,,,,,,,Donor,,,,,,,,,,,,,,,,,@charter.net,,314
17873,$75.00 ,1,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$75.00 ,1,0,0,0,0,0,0,0,0,0,02021,,,,,,,,Donor,,,,,,,,,,,,,,,,,@gmail.com,,315
23739,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,@gmail.com,,315
13855,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$40.00 ,1,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$40.00 ,0,0,2,0,0,0,0,0,0,0,15232,,,,,,,,Donor,,,,,,,,,,,,,,,,,,,315
23440,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,,,315
13564,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$80.00 ,1,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$80.00 ,1,0,3,0,0,0,0,0,0,0,15206,,,,,,,,Donor,,,,,,,,,,,,,,,,,@gmail.com,,317
23734,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,15208,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,,,317
12900,$0.00 ,0,$0.00 ,0,$100.00 ,1,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$100.00 ,3,0,1,0,0,0,0,0,0,0,15201,,,,,,,,Donor,,,,,,,,,,,,Prospect,,,,,@yahoo.com,y,330
23478,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,15203,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,@duq.edu,,330
23544,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,15213,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,@pitt.edu,,330
23453,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,15217,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,@zips.uakron.edu,,330
23709,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,15235,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,@gmail.com,,330
11460,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$100.00 ,1,$250.00 ,1,$100.00 ,1,$0.00 ,0,$450.00 ,1,0,3,0,0,0,3,2,0,0,44056,,,,,,,,Donor,,,,,,,,,,,,,,,,,@gmail.com,y,330
9335,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$50.00 ,1,0,1,0,0,0,5,3,3,2,44067,,,,,,,,Donor,,,,,,,,,,,,,,,,,,y,330
10907,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$55.00 ,2,$100.00 ,1,$271.50 ,3,$0.00 ,0,$426.50 ,1,0,3,0,0,0,4,2,3,0,44221,,,,,,,,,,,,,,,,,,,,,,,Young Professional,,@hotmail.com,,330
13107,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$25.00 ,1,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$25.00 ,1,0,4,0,0,0,0,0,0,0,44223,,,,,,,,Donor,,,,,,,,,,,,,,,,,@neo.rr.com,,330
12501,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$50.00 ,1,$0.00 ,0,$0.00 ,0,$0.00 ,0,$50.00 ,1,0,2,0,0,0,1,0,0,0,44224,,,,,,,,Donor,,,,,,,,,,,,,,,,,@hotmail.com,,330
11468,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$25.00 ,1,$0.00 ,0,$225.00 ,1,$0.00 ,0,$250.00 ,1,0,3,0,0,0,4,2,0,0,44312,,,,,,,,Donor,,,,,,,,,,,,,,,,,@aol.com,,330
11855,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$100.00 ,2,$80.00 ,2,$0.00 ,0,$0.00 ,0,$180.00 ,1,0,2,0,0,0,4,1,0,0,44430,,,,,,,,Donor,,,,,,,,,,,,,,,,,@aol.com,y,330
16545,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,44505,,,,,,,,Donor,,,,,,,,,,,,,,,,,@sbcglobal.net,y,330
11452,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$75.00 ,1,$0.00 ,0,$75.00 ,1,0,2,0,0,0,4,2,0,0,44505,,,,,,,,Donor,,,,,,,,,,,,,,,,,@sbcglobal.net,y,330
11430,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$150.00 ,1,$0.00 ,0,$150.00 ,1,0,2,0,0,0,5,3,0,0,44505,,,,,,,,Donor,,,,,,,,,,,,,,,,,,y,330
12539,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$100.00 ,1,$0.00 ,0,$0.00 ,0,$0.00 ,0,$100.00 ,1,0,3,0,0,0,0,0,0,0,44554,,,,,,,,Donor,,,,,,,,,,,,,,,,,@hotmail.com,,330
23211,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,44646,,,,,,,,Donor,,,,,,,,,,,,,,,,,,y,330
20478,$75.00 ,2,$75.00 ,2,$50.00 ,1,$150.00 ,2,$600.00 ,7,"$1,175.00 ",13,"$1,725.00 ",23,$985.00 ,17,"$1,300.00 ",21,"$1,730.00 ",29,"$22,461.18 ",0,0,1,0,0,0,3,2,4,3,44672,,,,,,,,,,,,,,,,,,,,,,Volunteer,,Eastminster Presbyterian Church,@aol.com,y,330
13562,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$300.00 ,1,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$300.00 ,0,0,3,0,0,0,0,0,0,0,,,,,,,,,Donor,,,,,,,,,,,,,,,,,@gmail.com,,330
10261,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$25.00 ,1,$50.00 ,1,$75.00 ,1,0,2,0,0,0,4,3,3,2,27358,,,,,,,,Donor,,,,,,,,,,,,,,,,,@triad.rr.com,,336
23457,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,15213,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,@aol.com,,339
23531,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,15213,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,@gmail.com,,352
13625,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,1,0,1,0,0,0,0,0,0,0,98272,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,@gmail.com,,360
22083,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$163.00 ,0,0,1,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,,,,,,,,361
94,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$200.00 ,0,0,0,0,0,0,0,0,0,0,15221,,,,,,,,,,,,,,,,,,,,,,,,,,,361
19441,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$25.00 ,1,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$25.00 ,1,0,2,0,0,0,0,0,0,0,,,,,,,,,Donor,,,,,,,,,,,,,,,,,,,361
21701,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,1,0,0,0,0,1,3,2,,,,,,,,,,,,,,,,,,,,,,,Volunteer,,Congregation Dor Hadash,,,362
18232,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$50.00 ,0,0,1,0,0,0,4,2,3,3,15206,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,,y,363
20827,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,"$1,150.00 ",0,0,1,0,0,0,0,0,0,0,15237,,,,,,,,,,,,,,,,,,,,,,,,,,y,364
21642,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$70.00 ,0,0,0,0,0,0,0,0,0,0,28210,,,,,,,,,,,,,,,,,,,,,,,,,,y,366
412,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$30.00 ,0,0,0,0,0,0,0,0,0,0,15218,,,,,,,,,,,,,,,,,,,,,,,,,,y,371
23844,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,@gmail.com,,401
23509,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,15211,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,,,401
12677,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$100.00 ,1,$0.00 ,0,$0.00 ,0,$0.00 ,0,$100.00 ,1,0,3,0,0,0,0,0,0,0,10280,,,,,,,,Donor,,,,,,,,,,,,,,,,,@gmail.com,,404
9380,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$100.00 ,1,$331.00 ,1,0,3,0,0,0,4,3,3,3,15142,,,,,,,,Donor,,,,,,,,,,,,,,,,Calvary Episcopal Church,@cdc.gov,,404
23489,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,@yahoo.com,,404
16943,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,44107,,,,,,,,Donor,,,,,,,,,,,,,,,,,@hotmail.com,y,404
10266,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$500.00 ,1,$585.00 ,2,$562.00 ,1,"$1,056.00 ",3,$723.00 ,3,$525.00 ,2,"$3,951.00 ",1,0,4,0,0,0,5,5,4,3,44107,,,,,,,,Donor,,,,,,,,,,,,,,,,Church of the Ascension,@hotmail.com,y,404
23717,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,15233,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,@yahoo.com,,407
23442,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,,,410
22081,$0.00 ,0,$200.00 ,1,$200.00 ,1,$100.00 ,1,$200.00 ,1,$0.00 ,0,$400.00 ,1,$300.00 ,2,$100.00 ,1,$200.00 ,2,"$2,600.00 ",3,0,1,0,0,0,5,3,3,4,21113,,,,,,,,Donor,,,,,,,,,,,,,,,,,@verizon.net,y,410
16633,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,21209,,,,,,,,Donor,,,,,,,,,,,,,,,,,@nasa.gov,y,410
11523,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$100.00 ,1,$0.00 ,0,$100.00 ,1,0,3,0,0,0,4,2,0,0,21209,,,,,,,,Donor,,,,,,,,,,,,,,,,,@nasa.gov,y,410
11349,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$40.00 ,2,$0.00 ,0,$0.00 ,0,$40.00 ,1,0,1,0,0,0,4,2,1,0,00820,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,,y,412
11975,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$375.00 ,3,$50.00 ,1,$150.00 ,1,$25.00 ,1,$0.00 ,0,$0.00 ,0,$600.00 ,1,0,5,0,0,0,4,1,0,0,01360,,,,,,,,Donor,,,,,,,,,,,,,,,,,,y,412
19842,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$200.00 ,1,$100.00 ,1,$500.00 ,1,$500.00 ,1,$500.00 ,3,$400.00 ,2,"$3,450.00 ",1,0,3,0,0,0,5,5,4,2,01890,,,,,,,,Donor,,,,,,,,,,,,,,,,Fox Chapel Presbyterian Church,,,412
10700,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$50.00 ,1,$50.00 ,1,$0.00 ,0,$0.00 ,0,$100.00 ,1,0,1,0,0,0,4,2,3,1,02025,,,,,,,,Donor,,,,,,,,,,,,,,,,,,y,412
12031,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,"$3,498.00 ",5,$620.00 ,3,$0.00 ,0,$0.00 ,0,"$4,118.00 ",1,0,3,0,0,0,4,0,0,0,02108,,,,,,,,,,,,,,,,,,Mid-level Donor,,,,,,,@gmail.com,,412
21415,$500.00 ,1,$500.00 ,1,"$1,000.00 ",1,"$1,000.00 ",2,$500.00 ,1,$500.00 ,1,$900.00 ,2,$600.00 ,2,$500.00 ,1,$600.00 ,2,"$9,525.00 ",1,0,1,0,0,0,4,3,3,4,02138,,,,,,,,,,,,,,,,,Major Donor,Mid-level Donor,,,,,,,@mac.com,y,412
11472,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$190.00 ,1,$0.00 ,0,$190.00 ,1,0,3,0,0,0,4,2,0,0,02421,,,,,,,,Donor,,,,,,,,,,,,,,,,Rodef Shalom Congregation,@rodefshalom.org,,412
16647,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,02445,,,,,,,,Donor,,,,,,,,,,,,,,,,,@yahoo.com,y,412
11473,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$315.00 ,1,$0.00 ,0,$315.00 ,1,0,3,0,0,0,4,2,0,0,02445,,,,,,,,Donor,,,,,,,,,,,,,,,,,@yahoo.com,y,412
12511,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$300.00 ,1,$0.00 ,0,$100.00 ,1,$0.00 ,0,$0.00 ,0,$0.00 ,0,$400.00 ,1,0,5,0,0,0,1,0,0,0,04421,,,,,,,,Donor,,,,,,,,,,,,,,,,,@heinz.org,,412
10992,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$300.00 ,4,$0.00 ,0,$300.00 ,1,0,1,0,0,0,4,3,2,0,04861,,,,,,,,Donor,,,,,,,,,,,,,,,,,,y,412
16855,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,04938,,,,,,,,Donor,,,,,,,,,,,,,,,,,,y,412
19036,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$10.00 ,1,0,0,0,0,0,0,0,0,0,04938,,,,,,,,,,,,,,,,,,,,,,,,,,y,412
9577,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$100.00 ,1,$25.00 ,1,$0.00 ,0,$150.00 ,1,0,2,0,0,0,4,3,3,2,05403,,,,,,,,Donor,,,,,,,,,,,,,,,,,,y,412
